 Reference Number,  Created Date,"Consumer Address, City","Consumer Address, State Code",Company Name,"Company Phone, Area Code","Company Phone, Number","Company Phone, Extension",Complaint Info Initial Contact Method,Complaint Info Product Service Code
49926436,12/05/2013,Jericho,NY,IRS,202,8009954,,Phone Call: Landline,9043
49926589,12/05/2013,,,IRS TELEPHONE SCAM,347,9267029,,Phone Call: Mobile/Cell,9043
49926598,12/05/2013,,CA,Pretended to be IRS Rep,916,5461001,,,9043
49926776,12/05/2013,Hayward,CA,Claimed to be Internal Revenue IRS,530,3776497,,,9043
49926963,12/06/2013,Raleigh,NC,IRS,716,7038916,,Phone Call: Landline,9043
49927042,12/06/2013,Huntertown,IN,IRS,213,2893751,,Phone Call: Landline,9043
49927064,12/06/2013,Robinsdale,MN,IRS,530,3802641,,Phone Call: Landline,9043
49927117,12/06/2013,New York,NY,IRS,415,6917195,,Phone Call: Landline,9043
49927250,12/06/2013,Fort Worth,TX,IRS,585,4660174,,Phone Call: Landline,9043
49927306,12/06/2013,,ON,Claimed to be IRS,716,9805039,,Phone Call: Mobile/Cell,9043
49933066,12/06/2013,Joesboro,AR,IRS,415,4848569,,Phone Call: Landline,9043
49933067,12/06/2013,Staton Island,NY,IRS,415,6908134,,Phone Call: Landline,9043
49933143,12/06/2013,Corona,NY,IRS,530,2385813,,Phone Call: Landline,9043
49933195,12/06/2013,Modesto,CA,Claimed to be IRS,202,8083655,,,9043
49933352,12/06/2013,,,IRS,530,3776497,,Phone Call: Mobile/Cell,9043
49933378,12/06/2013,Brooklyn,NY,IRS,585,4660174,,Phone Call: Landline,9043
49933448,12/06/2013,Beaverton,OR,IRS,732,6451697,,Phone Call: Landline,9043
49933519,12/06/2013,Phoenix,AZ,IRS,530,3802641,,Phone Call: Landline,9043
49933646,12/06/2013,,OH,Internal Revenue Service,415,4848569,,Phone Call: Landline,9043
49933765,12/07/2013,Fort Worth,TX,IRS,530,3803641,,Phone Call: Landline,9043
49933782,12/07/2013,Aurora,CO,IRS,202,2040482,,Phone Call: Landline,9043
49933794,12/07/2013,Madison,AL,IRS,202,2040482,,Phone Call: Landline,9043
49933824,12/07/2013,,,Internal Revenue Service,585,4660174,,Phone Call: Landline,9043
49933896,12/07/2013,Waialua,HI,IRS,530,3776497,,Phone Call: Landline,9043
49943114,12/06/2013,,,IRS,716,2266940,,Phone Call: Landline,9043
49943187,12/06/2013,Charleston,WV,IRS,415,6628387,,Phone Call: Landline,9043
49943442,12/06/2013,Pensacola,FL,Said they were the irs,716,9805039,,Phone Call: Landline,9043
49943602,12/06/2013,Jacksonville,FL,IRS Liquidation Dept,415,6628387,,Phone,9043
49943639,12/06/2013,Moreno valley``,CA,IRS Agent,415,6628387,,Phone,9043
49943711,12/06/2013,Hot Springs,AZ,IRS,415,6917195,,Phone Call: Landline,9043
49943747,12/06/2013,Denver,CO,IRS|Federal Department Criminal Division,202|401,2040482|6030771,|,Phone Call: Landline,9043
49943795,12/06/2013,Bakersfield,CA,IRS,530,3776497,,,9043
49943808,12/06/2013,,CA,Unknown Pretending to be IRS,353,3631566,,Phone Call: Landline,9043
49943980,12/06/2013,Albuquerque,NM,IRS (Claimed to be),585,4660174,,Phone Call: Landline,9043
49944012,12/06/2013,,,Claiming to be IRS,585,4660174,,Phone Call: Landline,9043
49951715,12/07/2013,Milton,MA,IRS,,,,Phone Call: Landline,9043
49951785,12/08/2013,,,IRS,530,3776497,,Phone Call: Landline,9043
49951808,12/08/2013,Edgewater,NJ,IRS,,,,Phone Call: Landline,9043
49951820,12/08/2013,Catonsville,MD,Internal Revenue Service,530,3802641,,Phone Call: Landline,9043
49952086,12/09/2013,Oakridge,NJ,Irs,585,4660174,,Phone Call: Landline,9043
49952126,12/09/2013,Parlin,NJ,IRS Agent,347,5597963,,Phone,9043
49952130,12/09/2013,Trappe,PA,IRS,530,3802641,,Phone Call: Landline,9043
49952132,12/09/2013,Canton,MA,IRS,202,8009953,,Phone Call: Landline,9043
49952282,12/09/2013,Palatka,FL,IRS,530,3348169,,Phone Call: Landline,9043
49952322,12/09/2013,,,Internal Revenue Service,415,6908134,,Phone Call: Landline,9043
49952335,12/09/2013,Washington,DC,IRS,530,3448169,,Phone Call: Landline,9043
49952487,12/09/2013,Hockessin,DE,IRS Agent,585,3760758,,Phone,9043
49952577,12/09/2013,Hermiston,OR,Litigator for IRS,415,6917195,,Phone,9043
49952581,12/09/2013,Gardena|Gardena,CA|CA,IRS,415,8231151,,Unknown,9043
49953251,12/07/2013,Brownstown,MI,Irs,585,4660174,,Phone Call: Landline,9043
49953272,12/07/2013,Savannah,GA,IRS,,,,Phone Call: Landline,9043
49953284,12/07/2013,,CA,IRS,,,,Phone Call: Mobile/Cell,9043
49953716,12/09/2013,,DE,IRS,585,2058208,,Phone Call: Landline,9043
49953772,12/09/2013,,,IRS (fraudulent),347,5597963,,,9043
49954157,12/09/2013,Fort Worth,TX,IRS,415,4848565,,Phone Call: Landline,9043
49967780,12/09/2013,,,irs,530,3802641,,Phone Call: Landline,9043
49967810,12/09/2013,Olathe,KS,IRS,415,6628387,,Phone Call: Landline,9043
49967872,12/09/2013,Homoassa,FL,IRS,732,7039219,,Phone Call: Landline,9043
49967920,12/09/2013,Spring Hill,FL,IRS,530,3348169,,Phone Call: Landline,9043
49968023,12/09/2013,Redding,PA,IRS,585,3760758,,Phone Call: Landline,9043
49968177,12/09/2013,Cedar Rapids,IA,IRS,530,3376497,,Phone Call: Landline,9043
49968323,12/09/2013,Ventura,CA,IRS,347,5597963,,Phone Call: Landline,9043
49968331,12/09/2013,Lawrenceburg,IN,IRS,530,3776497,,Phone Call: Landline,9043
49968333,12/09/2013,Centreville,VA,IRS investigations,585,3760812,,Phone Call: Landline,9043
49968343,12/09/2013,Aurora,CO,IRS,202,2040482,,Phone Call: Landline,9043
49968355,12/09/2013,Atlanta,GA,IRS,585,3760758,,Phone Call: Landline,9043
49968467,12/09/2013,Fort Myers,FL,Claiming to be IRS,530,3802641,,Phone Call: Landline,9043
49968566,12/09/2013,Ellicott City,MD,CIA representing IRS agent #23579,,,,Phone Call: Landline,9043
49968571,12/09/2013,Jerome,MI,IRS Fraud Investigation department ,716,9348573,,Phone Call: Mobile/Cell,9043
49969820,12/09/2013,South Hadley,MA,IRS,800,8293903,,Phone Call: Landline,9043
49969831,12/09/2013,Revere,MA,IRS,716,7919074,,Phone Call: Landline,9043
49969891,12/09/2013,Ottumwa,IA,IRS,858,4660174,,Phone Call: Landline,9043
49969984,12/09/2013,Federal Way,WA,IRS,530,3776497,,Phone Call: Landline,9043
49970308,12/09/2013,,,Irs,202,3910973,,Phone Call: Landline,9043
49980500,12/09/2013,Savannah,GA,Internal Revenue Service Department,415,6917195,,,9043
49980656,12/10/2013,Northville,MI,IRS,716,2266940,,Phone Call: Landline,9043
49980753,12/10/2013,Saint Petersburg,FL,IRS,585,2058208,,Phone Call: Landline,9043
49980828,12/10/2013,Washington,DC,IRS,347,5597963,,Phone Call: Landline,9043
49980831,12/10/2013,Plainfield,NJ,IRS,816,3258627,,Phone Call: Mobile/Cell,9043
49980948,12/10/2013,Bakersfield,CA,IRS,415,4848569,,Phone Call: Landline,9043
49981123,12/10/2013,Woodstock|Woodstock,GA|GA,IRS,202,2040482,,Phone Call: Landline,9043
49981261,12/10/2013,Navarre,FL,IRS,415,4848569,,,9043
49981385,12/10/2013,West Palm Beach,FL,IRS,716,2170890,,Phone Call: Mobile/Cell,9043
49981415,12/10/2013,Honolulu,HI,IRS,530,3802641,,Phone Call: Landline,9043
49981435,12/10/2013,Millbury,MA,IRS,716,9348573,,Phone,9043
49981443,12/10/2013,South Shore,KY,IRS,415,4848569,,Phone,9043
49985231,12/10/2013,Center Valley,PA,legal department IRS,213,2893815,,Phone Call: Mobile/Cell,9043
49985290,12/10/2013,New York,,IRS,904,7019991,,Phone Call: Landline,9043
49985345,12/10/2013,Hollis,NH,IRS,530,3802641,,Phone,9043
49985587,12/10/2013,,,Posing as the IRS (Phone Scam),585,3760758,,Phone Call: Landline,9043
49985664,12/10/2013,Akron,OH,IRS,415,6908134,,Phone Call: Landline,9043
49985695,12/10/2013,Saint Paul,MN,IRS,530,3776497,,Phone Call: Landline,9043
49985816,12/10/2013,Oaklawn,IL,IRS,415,6628387,,Phone Call: Landline,9043
49985910,12/10/2013,,KY,IRS,415,6908134,,Phone Call: Landline,9043
49985938,12/10/2013,,,"""IRS""",,,,Phone Call: Landline,9043
49985961,12/10/2013,Naperville,IL,IRS,530,3802641,,Phone Call: Landline,9043
49995384,12/10/2013,Green Bay,WI,IRS,202,3707639,,Phone Call: Landline,9043
49995387,12/10/2013,Springfield,OH,IRS|Unknown,202|,6979156|,|,Phone Call: Landline,9043|0323
49995477,12/10/2013,New York,NY,IRS Agent,415,6628387,,Phone,9043
49995590,12/10/2013,Winterhaven|Winterhaven,FL|FL,IRS,530,3802641,,Phone Call: Landline,9043
49995652,12/10/2013,Albuquerque,NM,IRS,415,6917195,,Phone Call: Landline,9043
49995722,12/10/2013,Anaheim,CA,IRS|Sheriff's Dept.,961|714,4691761|6477000,|,Phone Call: Mobile/Cell,9043
49995786,12/10/2013,San Gabriel,CA,IRS,530,3348169,,Phone Call: Landline,9043
49996008,12/11/2013,,,IRS Telephone SCAM,585,3760758,,,9043
49996020,12/11/2013,,,IRS - telephone scam,347,5597963,,Phone Call: Landline,9043
49996084,12/11/2013,Wilkes Barre,PA,IRS,530,3822641,,Phone Call: Landline,9043
49996151,12/11/2013,German Town,MD,IRS,818,9457135,,Phone Call: Landline,9043
49996234,12/11/2013,Clarion|Clarion,PA|PA,IRS,585,4660174,,Phone Call: Landline,9043
49997157,12/10/2013,Brownsville,TX,IRS,530,3776497,,Phone Call: Landline,9043
49997177,12/10/2013,Fort Myers,FL,"""IRS""",800,8291040,,Phone Call: Landline,9043
49997230,12/10/2013,Tacoma,WA,Internal revenue service,213,2893815,,,9043
49997297,12/10/2013,,MD,IRS,585,3760758,,Phone Call: Landline,9043
49997390,12/11/2013,Augusta,ME,IRS,347,5597963,,Phone Call: Landline,9043
49997397,12/11/2013,Stuart,FL,IRS,951,2443285,,Phone,9043
49997491,12/11/2013,Chester,VA,IRS,347,5597963,,Phone Call: Landline,9043
49997495,12/11/2013,|,|,unknown - irs scam,415,4848569,,Phone Call: Mobile/Cell,9043
49997659,12/11/2013,Garland|Garland,TX|TX,IRS,530,3776497,,Phone,9043
49997854,12/11/2013,Seattle,WA,IRS,530,3776497,,Phone,9043
49997893,12/11/2013,Ithaca,NY,"Claims ""The IRS, i.e., the Internal Revenue Service""",530,3776497,,,9043
49997904,12/11/2013,CHUCKEY|,TN|,IRS,876,3249349,,Phone Call: Landline,9043
50022139,12/11/2013,Chicago,IL,IRS,716,2266940,,Phone,9043
50022170,12/11/2013,Manassas,VA,IRS,347,5597963,,Phone Call: Landline,9043
50022184,12/11/2013,Halifax,MA,IRS,347,5597963,,Phone Call: Landline,9043
50022201,12/11/2013,Minneapolis,MN,IRS,415,6628387,,Phone Call: Landline,9043
50022231,12/11/2013,Quincy,MA,IRS,,,,Phone Call: Landline,9043
50022566,12/11/2013,North Palm Beach,FL,IRS,585,4660174,,Phone Call: Landline,9043
50022688,12/11/2013,San Ramon,CA,IRS (pretended to be),866,9787577,8599,Phone Call: Landline,9043
50022721,12/11/2013,Mableton,GA,Internal Revenue Service,202,2040482,,Phone,9043
50022832,12/11/2013,Los Angeles|Los Angeles,CA|CA,IRS|Go Green,530|202,3348169|8035904,|,Phone Call: Landline,9043
50022934,12/11/2013,Fair Oaks,CA,IRS,415,4848569,,Phone Call: Landline,9043
50022942,12/11/2013,Daleville,IL,IRS,832,5500310,,Phone,9043
50023058,12/11/2013,Stanhope,NJ,IRS,800,3293903,,Phone,9043
50023126,12/11/2013,Spanish Fort,AL,IRS,585,4660174,,Phone,9043
50023978,12/11/2013,South Windsor,CT,IRS,530,3776497,,Phone Call: Landline,9043
50024004,12/11/2013,Evansville,IN,Office of Investigations of IRS,415,6917195,,Phone Call: Landline,9043
50024093,12/11/2013,Naples,FL,IRS,503,3348169,,Phone Call: Landline,9043
50024113,12/11/2013,Lexington,TX,IRS|FBI|FTC,909|323|239,6667453|4326424|2054843,||,Phone Call: Mobile/Cell,9043
50024178,12/11/2013,Dayton,OH,IRS,347,5597963,,Phone Call: Landline,9043
50024261,12/11/2013,Bellevue,WA,IRS,585,2058208,,Phone,9043
50024264,12/11/2013,Irvine,CA,IRS,585,4660174,,Phone Call: Landline,9043
50024399,12/11/2013,,,irs,585,3760758,,Phone Call: Landline,9043
50024482,12/12/2013,Dayton,OH,"IRS, Federal Government",530,3776497,,Phone Call: Landline,9043
50024507,12/12/2013,Orland Park,IL,IRS,585,2058208,,Phone,9043
50024674,12/12/2013,East Point,MI,IRS,530,3802641,,Phone Call: Landline,9043
50024774,12/12/2013,Edinburg,TX,Pretended IRS|Hidalgo County,585|646,2058208|7132952,|,Phone Call: Landline,9043
50024784,12/12/2013,Albuquerque,NM,IRS,185,8466014,,Phone Call: Landline,9043
50039345,12/11/2013,Kennewick,WA,IRS,213,2893815,,Phone Call: Mobile/Cell,9043
50039388,12/11/2013,Rocky River,OH,IRS,347,5597963,,Phone,9043
50039483,12/11/2013,Stockbridge,GA,IRS Department,,,,Phone Call: Landline,9043
50039658,12/12/2013,Commack,NY,Dept of Legal Affairs IRS,213,2893790,,Phone Call: Landline,9043
50039663,12/12/2013,Kalamazoo,MI,Claiming the IRS,415,6628387,,Phone Call: Landline,9043
50039733,12/12/2013,Gainsville,FL,IRS,,46628387,,Phone Call: Landline,9043
50039809,12/12/2013,Cliffside Park,NJ,IRS,530,3776497,,Phone Call: Landline,9043
50039825,12/12/2013,,,IRS,,,,Phone,9043
50039874,12/12/2013,Aurora,CO,IRS,646,7660032,,Phone Call: Mobile/Cell,9043
50039930,12/12/2013,Germantown,MD,IRS,202,8009954,,Phone,9043
50040003,12/12/2013,,,"""IRS department""",415,4848569,,Phone Call: Landline,9043
50040026,12/12/2013,,,IRS,530,3802641,,Phone Call: Landline,9043
50044204,12/12/2013,Ormond Beach,FL,IRS,415,4848569,,Phone,9043
50044214,12/12/2013,Dunnellon,FL,IRS,415,2517622,,Phone Call: Landline,9043
50044254,12/12/2013,Glendale,CA,IRS  (HA!),415,6628387,,Phone Call: Landline,9043
50044366,12/12/2013,,MI,Internal Revenue Service,585,4660174,,Phone Call: Landline,9043
50044505,12/12/2013,,MI,IRS,716,9348573,,Phone Call: Mobile/Cell,9043
50044563,12/12/2013,Wausau,WI,IRS,585,3760758,,Phone Call: Landline,9043
50044609,12/12/2013,Flint,TX,IRS,208,9680710,,Phone Call: Mobile/Cell,9043
50044951,12/12/2013,,ID,IRS,530,3802641,,Phone Call: Mobile/Cell,9043
50044956,12/12/2013,New York,NY,Internal revenue Service,,,,,9043
50044961,12/12/2013,San Jose,CA,IRS (they claimed),530,3802641,,Phone Call: Landline,9043
50045090,12/13/2013,North Brunswick,NJ,IRS,530,3802641,,Phone Call: Landline,9043
50072558,12/12/2013,Salem|Salem,OR|OR,IRS,585,3760758,,Phone,9043
50072606,12/12/2013,,NY,Internal revenue service,585,4660174,,,9043
50072724,12/12/2013,Honolulu,HI,IRS,415,8431151,,Phone Call: Landline,9043
50072730,12/12/2013,,,IRS telephon scam|IRS phone scam,530|530,3348169|3348169,|,,9043
50073142,12/12/2013,Burney,CA,IRS,415,6908134,,Phone Call: Landline,9043
50073254,12/12/2013,Cromwell,CT,Internal Revenue Service,530,3802641,,Phone Call: Landline,9043
50073360,12/13/2013,Plantation,FL,IRS,585,2058208,,Phone Call: Landline,9043
50073397,12/13/2013,Brockton,MA,IRS,415,8431151,,Phone Call: Landline,9043
50073398,12/13/2013,Chadsport,PA,IRS,347,5597963,,Phone Call: Landline,9043
50075730,12/13/2013,,,Investigation Burau of IRS,530,3802641,,Phone Call: Landline,9043
50075945,12/13/2013,Chicago,IL,Claimed to be Internal Revenue Service,585,3760758,,Phone Call: Landline,9043
50075972,12/13/2013,,,Internal Revenue Service,530,3802641,,Phone Call: Landline,9043
50076070,12/13/2013,,,IRS Investigative Bureau,415,8431151,,,9043
50076397,12/13/2013,Grand Blanc,MI,IRS,415,6917195,,Phone,9043
50083205,12/13/2013,Kansas City,MO,IRS,202,8009957,,Phone,9043
50083334,12/13/2013,,,IRS,,,,Phone Call: Landline,9043
50083386,12/13/2013,Atlanta,GA,IRS,415,6628387,,Phone,9043
50083416,12/13/2013,Horsham,PA,IRS,,,,Phone Call: Landline,9043
50083804,12/13/2013,Cuyahoga Falls,OH,IRS Tax Audit Department,866,4380209,,Phone Call: Landline,9043
50083964,12/13/2013,Laurinburg,NC,IRS,415,6908134,,Phone Call: Landline,9043
50084023,12/13/2013,Wheaton,MD,"Federal Debt Investigation, IRS",716,3200319,,Phone,9043
50084029,12/13/2013,Chatsworth,CA,IRS,,,,Phone Call: Landline,9043
50084049,12/13/2013,,MI,Irs,415,6908134,,Phone Call: Landline,9043
50089675,12/13/2013,Cupertino,CA,IRS(He told me),415,8431151,,Phone Call: Landline,9043
50089689,12/13/2013,Seabeck,WA,IRS,716,2170890,,Phone Call: Landline,9043
50089714,12/13/2013,Philadelphia,PA,Pretended to be IRS,585,4660174,,Phone Call: Landline,9043
50089867,12/14/2013,,,IRS,716,2266940,,Phone Call: Landline,9043
50089927,12/14/2013,,,Pretended to be IRS,530,3802641,,Phone Call: Landline,9043
50090318,12/16/2013,Concord,MA,UNKNOWN said it was IRS,202,2040482,,Phone Call: Landline,9043
50090458,12/16/2013,Cypress,TX,IRS,530,3802641,,Phone Call: Landline,9043
50097066,12/13/2013,Belmont,CA,Internal Revenue Service,585,4660174,,Phone Call: Landline,9043
50097153,12/14/2013,El Paso,TX,IRS,585,2058208,,,9043
50097154,12/14/2013,,,IRS,585,4660174,,,9043
50097175,12/14/2013,Dawsonville,GA,SAID IT WAS IRS,585,2058208,,Phone Call: Landline,9043
50097251,12/14/2013,Savannah,GA,IRS,415,4848569,,Phone Call: Landline,9043
50097365,12/14/2013,,,Claimed to be IRS,585,4660174,,Phone Call: Landline,9043
50097457,12/15/2013,Antioch,IL,claimed to be IRS,585,4660174,,Phone Call: Landline,9043
50097473,12/15/2013,Chicago,IL,IRS,585,3760758,,Phone Call: Landline,9043
50097533,12/15/2013,Clifton,VA,IRS department ,530,3348169,,Phone Call: Landline,9043
50097612,12/16/2013,,,Internal Revenue Service,530,3776497,,Phone Call: Landline,9043
50097618,12/16/2013,Lexington Park,MD,they claim from IRS at FRESNO CA,530,3348169,,Phone Call: Landline,9043
50097653,12/16/2013,,SC,IRS,530,3802641,,Phone Call: Landline,9043
50097681,12/16/2013,,,IRS,716,2266940,,Phone Call: Landline,9043
50097721,12/16/2013,Conifer,CO,IRS Criminal Unit,866,9780644,,Phone,9043
50097839,12/16/2013,Blue Grass,IA,IRS,415,6908134,,Phone Call: Landline,9043
50102499,12/16/2013,Bakersfield,CA,IRS,585,4660174,,Phone Call: Landline,9043
50102619,12/16/2013,,,IRS,588,4660174,,Phone Call: Landline,9043
50102727,12/16/2013,Somerset,NJ,IRS,202,3707659,,Phone Call: Landline,9043
50102771,12/16/2013,El Paso,TX,IRS,415,2517622,,Phone Call: Landline,9043
50102856,12/16/2013,,,IRS ,347,5597963,,Phone Call: Landline,9043
50102857,12/16/2013,Albuquerque,NM,Internal revenue Service,530,3776497,,Phone Call: Landline,9043
50102947,12/16/2013,Newark,DE,IRS,585,2058208,,Phone Call: Landline,9043
50113516,12/16/2013,Norfolk,NE,Internal Revenue Service,202,5061967,,,9043
50113787,12/16/2013,,CA,IRS,,,,Phone Call: Landline,9043
50114057,12/16/2013,Charlotte,NC,IRS,866,9780644,,Phone,9043
50114264,12/16/2013,Cranston,RI,IRS,202,3707659,,Phone,9043
50119535,12/16/2013,Edmond,OK,irs,,,,I Initiated Contact,9043
50119931,12/17/2013,Bloomfield,MI,IRS,415,6628387,,Phone Call: Landline,9043
50120144,12/17/2013,West Henrietta,NY,IRS,202,2419668,,Phone,9043
50120328,12/17/2013,Long Beach,CA,IRS,626,5182233,,Phone Call: Landline,9043
50120358,12/17/2013,Cordova,TN,IRS,202,2100054,,Phone Call: Mobile/Cell,9043
50120435,12/17/2013,Mellington,TN,IRS,716,9348573,,Phone,9043
50122459,12/16/2013,Washington,DC,IRS,530,3348169,,Phone,9043
50122526,12/16/2013,,,IRS,415,8431151,,Phone Call: Landline,9043
50122590,12/16/2013,,,IRS,415,6914288,,Phone Call: Mobile/Cell,9043
50122637,12/16/2013,Castrol Valley,CA,IRS,347,5597963,,Phone Call: Landline,9043
50122755,12/16/2013,Simi Valley,,IRS,347,5597963,,Phone,9043
50122990,12/17/2013,Wilmington,DE,IRS,530,3776497,,Phone Call: Landline,9043
50123142,12/17/2013,Charlotte Hall,MD,IRS,716,7919036,,Wireless,9043
50123189,12/17/2013,Monroe,NJ,IRS,530,3776497,,Phone Call: Landline,9043
50136364,12/17/2013,Renton,WA,IRS,,,,Phone Call: Landline,9043
50136369,12/17/2013,Columbus,OH,IRS,415,6914288,,Phone Call: Landline,9043
50136634,12/17/2013,Algonquin,IL,Claim to be the Internal Revenue Service,585,3760758,,Phone Call: Landline,9043
50136789,12/17/2013,New York,NY,IRS,716,2266940,,Phone Call: Landline,9043
50137107,12/17/2013,Proctorville,NC,IRS,415,4848569,,Phone Call: Landline,9043
50137127,12/17/2013,Boerne,TX,Internal Revenue Service,210,6496197,,Phone Call: Mobile/Cell,9043
50137183,12/17/2013,,,IRS,716,2028797,,,9043
50137288,12/17/2013,San Jose,CA,IRS,415,6917195,,Phone Call: Landline,9043
50138124,12/17/2013,Wilmington,CA,IRS,716,9348573,,Phone Call: Landline,9043
50138158,12/17/2013,East Elmhurst,NY,IRS,347,7301994,,Phone Call: Landline,9043
50138355,12/17/2013,Syracuse,NY,IRS,,,,Phone Call: Landline,9043
50138619,12/17/2013,Bedford|Bedford,TX|TX,IRS,832,3245957,,Phone,9043
50138778,12/17/2013,Hockessin,DE,IRS,866,4380229,,Phone,9043
50138957,12/18/2013,Jacksonville,FL,IRS,213,2890374,,Phone Call: Landline,9043
50138968,12/18/2013,Woodbridge,VA,IRS,202,3707659,,Unknown,9043
50139002,12/18/2013,,,Internal Revenue Service,585,5686660,,Phone Call: Landline,9043
50139098,12/18/2013,Delta|Delta,CO|,IRS Investigation,530,8766477,,Phone Call: Landline,9043
50153170,12/18/2013,White Plains|White Plains,NY|,IRS,585,5686661,,Phone Call: Landline,9043
50153189,12/18/2013,Rsm,CA,IRS Internal Revenue Service,415,6917195,,Phone Call: Landline,9043
50153208,12/18/2013,Newark,DE,IRS,585,4660174,,Phone Call: Landline,9043
50153255,12/18/2013,,,IRS,347,4573869,,Phone Call: Landline,9043
50153319,12/18/2013,Henderson,NV,IRS,415,2231364,,Phone Call: Landline,9043
50153391,12/18/2013,East Lyme,CT,IRS,347,5597963,,Phone,9043
50153555,12/18/2013,Pleasanton,CA,IRS,202,7799493,,Phone Call: Landline,9043
50153646,12/18/2013,Beverly Hills,CA,"Department of Legal Affairs, IRS, U.S. Treasury",213,2893839,,Phone Call: Landline,9043
50153690,12/18/2013,Southampton,NY,IRS,415,4848569,,Phone Call: Landline,9043
50154070,12/18/2013,Beacon,NY,IRS,,,,Phone Call: Landline,9043
50154595,12/17/2013,,,Inernal Revenue Service IRS,866,4380229,,Phone Call: Landline,9043
50154606,12/18/2013,Los Angeles,CA,IRS Regional Revenue Division,530,3802641,,Phone Call: Landline,9043
50154616,12/18/2013,Los Angles,,IRS ( supposedly ),,,,Phone Call: Mobile/Cell,9043
50154779,12/18/2013,SOUTH WINDSOR|SOUTH WINDSOR,CT|CT,IRS,202,8083735,,Phone Call: Landline,9043
50154913,12/18/2013,Cypress,TX,IRS,281,7217170,,Phone Call: Landline,9043
50155003,12/18/2013,Queen,NY,IRS,347,5597963,,Phone Call: Landline,9043
50155199,12/18/2013,Las Vegas,NV,IRS,202,8083655,,Phone Call: Landline,9043
50155243,12/18/2013,,CA,internal revenue service,585,5686660,,Phone Call: Mobile/Cell,9043
50155282,12/18/2013,Arvada,CO,IRS,716,4067450,,Phone Call: Landline,9043
50155380,12/18/2013,north hollywood,CA,IRS,585,5686661,,Phone Call: Landline,9043
